name,official_name,state,country,population,pop_year,tier,type,geoid,lat,lon,coord_source
Lincoln Park,Lincoln Park city,MI,US,38774,2024,2,incorporated place,2647800,42.243291,-83.181258,census_gazetteer
Lewiston,Lewiston city,ME,US,38772,2024,2,incorporated place,2338740,44.089513,-70.172095,census_gazetteer
Groton,Groton town,CT,US,38762,2024,2,New England town (MCD),0918034250,41.347718,-72.031345,census_gazetteer
Rome,Rome city,GA,US,38747,2024,2,incorporated place,1366668,34.266133,-85.186052,census_gazetteer
Calexico,Calexico city,CA,US,38744,2024,2,incorporated place,0609710,32.684859,-115.494738,census_gazetteer
Roy,Roy city,UT,US,38719,2024,2,incorporated place,4965110,41.17146,-112.048476,census_gazetteer
Warren,Warren city,OH,US,38683,2024,2,incorporated place,3980892,41.239564,-80.816015,census_gazetteer
Socorro,Socorro city,TX,US,38642,2024,2,incorporated place,4868636,31.638491,-106.25744,census_gazetteer
Westerville,Westerville city,OH,US,38612,2024,2,incorporated place,3983342,40.123435,-82.913324,census_gazetteer
Erie,Erie town,CO,US,38594,2024,2,incorporated place,0824950,40.040287,-105.03831,census_gazetteer
Portage,Portage city,IN,US,38576,2024,2,incorporated place,1861092,41.591612,-87.178939,census_gazetteer
Forney,Forney city,TX,US,38572,2024,2,incorporated place,4826604,32.742601,-96.452883,census_gazetteer
Phenix City,Phenix City city,AL,US,38509,2024,2,incorporated place,0159472,32.453709,-85.031019,census_gazetteer
Hatillo,Hatillo Municipio,PR,US,38486,2020,2,municipio,,18.441141,-66.79821,census_gazetteer
Park Ridge,Park Ridge city,IL,US,38445,2024,2,incorporated place,1757875,42.011762,-87.843434,census_gazetteer
Estero,Estero village,FL,US,38443,2024,2,incorporated place,1221150,26.425585,-81.799539,census_gazetteer
Oak Creek,Oak Creek city,WI,US,38373,2024,2,incorporated place,5558800,42.878693,-87.898676,census_gazetteer
Streamwood,Streamwood village,IL,US,38360,2024,2,incorporated place,1773157,42.020586,-88.177771,census_gazetteer
Bartlesville,Bartlesville city,OK,US,38355,2024,2,incorporated place,4004450,36.737668,-95.948454,census_gazetteer
Wheeling,Wheeling village,IL,US,38329,2024,2,incorporated place,1781087,42.129614,-87.921503,census_gazetteer
Oregon City,Oregon City city,OR,US,38327,2024,2,incorporated place,4155200,45.341314,-122.592327,census_gazetteer
Longview,Longview city,WA,US,38294,2024,2,incorporated place,5340245,46.145707,-122.964299,census_gazetteer
Northglenn,Northglenn city,CO,US,38287,2024,2,incorporated place,0854330,39.911629,-104.982141,census_gazetteer
East Point,East Point city,GA,US,38270,2024,2,incorporated place,1325720,33.67112,-84.473429,census_gazetteer
Hilton Head Island,Hilton Head Island town,SC,US,38158,2024,2,incorporated place,4534045,32.190307,-80.738434,census_gazetteer
Vestavia Hills,Vestavia Hills city,AL,US,38151,2024,2,incorporated place,0178552,33.462496,-86.739508,census_gazetteer
Aguada,Aguada Municipio,PR,US,38136,2020,2,municipio,,18.375673,-67.185745,census_gazetteer
Cleburne,Cleburne city,TX,US,38131,2024,2,incorporated place,4815364,32.354993,-97.411558,census_gazetteer
Pleasant Grove,Pleasant Grove city,UT,US,38127,2024,2,incorporated place,4960930,40.371497,-111.741281,census_gazetteer
Benton,Benton city,AR,US,38088,2024,2,incorporated place,0505290,34.577424,-92.572583,census_gazetteer
Trumbull,Trumbull town,CT,US,38073,2024,2,New England town (MCD),0912077200,41.272891,-73.211899,census_gazetteer
Canton,Canton city,GA,US,38049,2024,2,incorporated place,1312988,34.247201,-84.490723,census_gazetteer
La Porte,La Porte city,TX,US,38046,2024,2,incorporated place,4841440,29.667413,-95.049139,census_gazetteer
Hot Springs,Hot Springs city,AR,US,37971,2024,2,incorporated place,0533400,34.489442,-93.050254,census_gazetteer
Adelanto,Adelanto city,CA,US,37941,2024,2,incorporated place,0600296,34.580902,-117.439458,census_gazetteer
San Gabriel,San Gabriel city,CA,US,37926,2024,2,incorporated place,0667042,34.094636,-118.098469,census_gazetteer
Holyoke,Holyoke city,MA,US,37838,2024,2,incorporated place,2530840,42.211658,-72.642448,census_gazetteer
Cibolo,Cibolo city,TX,US,37816,2024,2,incorporated place,4814920,29.570142,-98.217797,census_gazetteer
Leesburg,Leesburg city,FL,US,37815,2024,2,incorporated place,1239875,28.717206,-81.903089,census_gazetteer
Plainfield,Plainfield town,IN,US,37796,2024,2,incorporated place,1860246,39.693193,-86.371985,census_gazetteer
Monrovia,Monrovia city,CA,US,37787,2024,2,incorporated place,0648648,34.163984,-117.984646,census_gazetteer
Tupelo,Tupelo city,MS,US,37775,2024,2,incorporated place,2874840,34.270604,-88.732455,census_gazetteer
Prince Albert,Prince Albert,SK,CA,37756,2021,2,census subdivision,4715066,53.20008,-105.76772,census_gazetteer
Kennesaw,Kennesaw city,GA,US,37740,2024,2,incorporated place,1343192,34.027202,-84.61709,census_gazetteer
Wildomar,Wildomar city,CA,US,37736,2024,2,incorporated place,0685446,33.617278,-117.258312,census_gazetteer
San Lorenzo,San Lorenzo Municipio,PR,US,37693,2020,2,municipio,,18.147107,-65.976167,census_gazetteer
New Albany,New Albany city,IN,US,37652,2024,2,incorporated place,1852326,38.312179,-85.823987,census_gazetteer
Montclair,Montclair city,CA,US,37650,2024,2,incorporated place,0648788,34.071493,-117.69808,census_gazetteer
Spruce Grove,Spruce Grove,AB,CA,37645,2021,2,census subdivision,4811049,53.53344,-113.91874,census_gazetteer
Redmond,Redmond city,OR,US,37626,2024,2,incorporated place,4161200,44.260694,-121.182425,census_gazetteer
Bell Gardens,Bell Gardens city,CA,US,37565,2024,2,incorporated place,0604996,33.964379,-118.154437,census_gazetteer
Clovis,Clovis city,NM,US,37555,2024,2,incorporated place,3516420,34.438569,-103.194194,census_gazetteer
Cumberland,Cumberland town,RI,US,37509,2024,2,New England town (MCD),4400720080,41.96746,-71.420572,census_gazetteer
North Ridgeville,North Ridgeville city,OH,US,37504,2024,2,incorporated place,3956966,41.386317,-82.022821,census_gazetteer
Moca,Moca Municipio,PR,US,37460,2020,2,municipio,,18.377637,-67.079574,census_gazetteer
Sahuarita,Sahuarita town,AZ,US,37448,2024,2,incorporated place,0462140,31.932238,-110.965395,census_gazetteer
Leavenworth,Leavenworth city,KS,US,37370,2024,2,incorporated place,2039000,39.322717,-94.925013,census_gazetteer
Farmers Branch,Farmers Branch city,TX,US,37341,2024,2,incorporated place,4825452,32.927789,-96.878539,census_gazetteer
San Juan,San Juan city,TX,US,37341,2024,2,incorporated place,4865516,26.189414,-98.151817,census_gazetteer
Lauderdale Lakes,Lauderdale Lakes city,FL,US,37333,2024,2,incorporated place,1239525,26.166932,-80.200826,census_gazetteer
Natick,Natick town,MA,US,37316,2024,2,New England town (MCD),2501743895,42.284822,-71.348811,census_gazetteer
Muskegon,Muskegon city,MI,US,37287,2024,2,incorporated place,2656320,43.22654,-86.257247,census_gazetteer
Greenfield,Greenfield city,WI,US,37232,2024,2,incorporated place,5531175,42.960604,-88.00567,census_gazetteer
Tucker,Tucker city,GA,US,37224,2024,2,incorporated place,1377652,33.845169,-84.202085,census_gazetteer
Carpentersville,Carpentersville village,IL,US,37144,2024,2,incorporated place,1711358,42.122736,-88.293896,census_gazetteer
Cookeville,Cookeville city,TN,US,37102,2024,2,incorporated place,4716920,36.146926,-85.512653,census_gazetteer
Pacifica,Pacifica city,CA,US,37056,2024,2,incorporated place,0654806,37.606598,-122.47723,census_gazetteer
Panama City,Panama City city,FL,US,37024,2024,2,incorporated place,1254700,30.166271,-85.670191,census_gazetteer
Princeton,Princeton city,TX,US,37019,2024,2,incorporated place,4859576,33.184474,-96.509393,census_gazetteer
Juncos,Juncos Municipio,PR,US,37012,2020,2,municipio,,18.224133,-65.908542,census_gazetteer
Martinez,Martinez city,CA,US,37006,2024,2,incorporated place,0646114,37.998116,-122.114419,census_gazetteer
Merrillville,Merrillville town,IN,US,36989,2024,2,incorporated place,1848528,41.472687,-87.31807,census_gazetteer
Chelmsford,Chelmsford town,MA,US,36953,2024,2,New England town (MCD),2501713135,42.597055,-71.3697,census_gazetteer
Andover,Andover town,MA,US,36927,2024,2,New England town (MCD),2500901465,42.648044,-71.161751,census_gazetteer
Penticton,Penticton,BC,CA,36885,2021,2,census subdivision,5907041,49.48062,-119.58584,census_gazetteer
Muskogee,Muskogee city,OK,US,36849,2024,2,incorporated place,4050050,35.743797,-95.356405,census_gazetteer
Hanover Park,Hanover Park village,IL,US,36685,2024,2,incorporated place,1732746,41.982485,-88.14287,census_gazetteer
La Puente,La Puente city,CA,US,36670,2024,2,incorporated place,0640340,34.032333,-117.95352,census_gazetteer
Beloit,Beloit city,WI,US,36633,2024,2,incorporated place,5506500,42.523506,-89.01766,census_gazetteer
Guayama,Guayama Municipio,PR,US,36614,2020,2,municipio,,17.973929,-66.137467,census_gazetteer
Franklin,Franklin city,WI,US,36591,2024,2,incorporated place,5527300,42.883879,-88.011548,census_gazetteer
Hinesville,Hinesville city,GA,US,36583,2024,2,incorporated place,1338964,31.826702,-81.615773,census_gazetteer
Salisbury,Salisbury city,NC,US,36579,2024,2,incorporated place,3758860,35.666161,-80.492629,census_gazetteer
Richfield,Richfield city,MN,US,36491,2024,2,incorporated place,2754214,44.874354,-93.282445,census_gazetteer
Fair Lawn,Fair Lawn borough,NJ,US,36489,2024,2,incorporated place,3422470,40.93583,-74.117505,census_gazetteer
El Mirage,El Mirage city,AZ,US,36468,2024,2,incorporated place,0422220,33.590224,-112.327102,census_gazetteer
Rock Island,Rock Island city,IL,US,36434,2024,2,incorporated place,1765078,41.469444,-90.585307,census_gazetteer
Fort Mill,Fort Mill town,SC,US,36244,2024,2,incorporated place,4526890,35.005997,-80.94,census_gazetteer
Inver Grove Heights,Inver Grove Heights city,MN,US,36226,2024,2,incorporated place,2731076,44.829015,-93.060072,census_gazetteer
Midvale,Midvale city,UT,US,36219,2024,2,incorporated place,4949710,40.614723,-111.892822,census_gazetteer
Bluffton,Bluffton town,SC,US,36146,2024,2,incorporated place,4507210,32.214449,-80.929528,census_gazetteer
Upper Arlington,Upper Arlington city,OH,US,36140,2024,2,incorporated place,3979002,40.027587,-83.070722,census_gazetteer
Claremont,Claremont city,CA,US,36139,2024,2,incorporated place,0613756,34.124925,-117.713923,census_gazetteer
Coventry,Coventry town,RI,US,36081,2024,2,New England town (MCD),4400318640,41.698325,-71.662734,census_gazetteer
West Kelowna,West Kelowna,BC,CA,36078,2021,2,census subdivision,5935029,49.8625,-119.58333,census_gazetteer
Norristown,Norristown borough,PA,US,36075,2024,2,incorporated place,4254656,40.122076,-75.33987,census_gazetteer
Mason,Mason city,OH,US,36046,2024,2,incorporated place,3948188,39.360722,-84.295867,census_gazetteer
Springville,Springville city,UT,US,36027,2024,2,incorporated place,4972280,40.164273,-111.619525,census_gazetteer
Watertown,Watertown city,MA,US,35985,2024,2,incorporated place,2573405,42.369451,-71.177925,census_gazetteer
Texarkana,Texarkana city,TX,US,35971,2024,2,incorporated place,4872368,33.449204,-94.085008,census_gazetteer
Dunedin,Dunedin city,FL,US,35932,2024,2,incorporated place,1218575,28.038054,-82.794776,census_gazetteer
Stockbridge,Stockbridge city,GA,US,35893,2024,2,incorporated place,1373704,33.530019,-84.234275,census_gazetteer
Dorado,Dorado Municipio,PR,US,35879,2020,2,municipio,,18.474376,-66.261973,census_gazetteer
Addison,Addison village,IL,US,35728,2024,2,incorporated place,1700243,41.930782,-88.008987,census_gazetteer
Torrington,Torrington city,CT,US,35673,2024,2,incorporated place,0976500,41.834072,-73.131409,census_gazetteer
Roseville,Roseville city,MN,US,35637,2024,2,incorporated place,2755852,45.015625,-93.153807,census_gazetteer
Moorpark,Moorpark city,CA,US,35621,2024,2,incorporated place,0649138,34.285942,-118.87704,census_gazetteer
Marion,Marion city,OH,US,35576,2024,2,incorporated place,3947754,40.596746,-83.123185,census_gazetteer
Richmond,Richmond city,IN,US,35561,2024,2,incorporated place,1864260,39.832086,-84.890917,census_gazetteer
Glastonbury,Glastonbury town,CT,US,35553,2024,2,New England town (MCD),0911031240,41.691883,-72.552173,census_gazetteer
Gahanna,Gahanna city,OH,US,35544,2024,2,incorporated place,3929106,40.036747,-82.879862,census_gazetteer
Cooper City,Cooper City city,FL,US,35541,2024,2,incorporated place,1214125,26.04806,-80.284961,census_gazetteer
Campbell River,Campbell River,BC,CA,35519,2021,2,census subdivision,5924034,50.01634,-125.24459,census_gazetteer
Washington,Washington city,UT,US,35501,2024,2,incorporated place,4981960,37.126676,-113.487759,census_gazetteer
Butte-Silver Bow,Butte-Silver Bow (balance),MT,US,35480,2024,2,consolidated city (balance),3011397,45.896232,-112.660071,census_gazetteer
San Juan Capistrano,San Juan Capistrano city,CA,US,35469,2024,2,incorporated place,0668028,33.500889,-117.654388,census_gazetteer
Wenatchee,Wenatchee city,WA,US,35401,2024,2,incorporated place,5377105,47.435985,-120.329266,census_gazetteer
Vega Alta,Vega Alta Municipio,PR,US,35395,2020,2,municipio,,18.43622,-66.336412,census_gazetteer
Kingman,Kingman city,AZ,US,35383,2024,2,incorporated place,0437620,35.216992,-114.010529,census_gazetteer
Mount Vernon,Mount Vernon city,WA,US,35344,2024,2,incorporated place,5347560,48.417071,-122.311832,census_gazetteer
Harker Heights,Harker Heights city,TX,US,35263,2024,2,incorporated place,4832312,31.056708,-97.644221,census_gazetteer
McMinnville,McMinnville city,OR,US,35255,2024,2,incorporated place,4145000,45.211047,-123.191822,census_gazetteer
Englewood,Englewood city,CO,US,35238,2024,2,incorporated place,0824785,39.646979,-104.994465,census_gazetteer
Statesboro,Statesboro city,GA,US,35226,2024,2,incorporated place,1373256,32.437726,-81.775637,census_gazetteer
Las Piedras,Las Piedras Municipio,PR,US,35180,2020,2,municipio,,18.187148,-65.871189,census_gazetteer
Brunswick,Brunswick city,OH,US,35166,2024,2,incorporated place,3909680,41.245799,-81.816582,census_gazetteer
Sorel-Tracy,Sorel-Tracy,QC,CA,35165,2021,2,census subdivision,2453052,46.04178,-73.11358,census_gazetteer
University Place,University Place city,WA,US,35160,2024,2,incorporated place,5373465,47.215371,-122.547259,census_gazetteer
Randolph Town,Randolph Town city,MA,US,35114,2024,2,incorporated place,2556000,42.178993,-71.052654,census_gazetteer
Fairborn,Fairborn city,OH,US,35105,2024,2,incorporated place,3925914,39.799578,-84.008482,census_gazetteer
Crown Point,Crown Point city,IN,US,35097,2024,2,incorporated place,1816138,41.409108,-87.34695,census_gazetteer
Wildwood,Wildwood city,MO,US,35082,2024,2,incorporated place,2979820,38.577073,-90.667807,census_gazetteer
Valparaiso,Valparaiso city,IN,US,35065,2024,2,incorporated place,1878326,41.479812,-87.052273,census_gazetteer
Holland,Holland city,MI,US,35023,2024,2,incorporated place,2638640,42.767049,-86.098572,census_gazetteer
Opelika,Opelika city,AL,US,35005,2024,2,incorporated place,0157048,32.660739,-85.37889,census_gazetteer
Temple City,Temple City city,CA,US,34989,2024,2,incorporated place,0678148,34.102156,-118.057971,census_gazetteer
Dalton,Dalton city,GA,US,34970,2024,2,incorporated place,1321380,34.767898,-84.972812,census_gazetteer
Calumet City,Calumet City city,IL,US,34855,2024,2,incorporated place,1710487,41.596493,-87.538572,census_gazetteer
North Providence,North Providence town,RI,US,34791,2024,2,New England town (MCD),4400751760,41.861587,-71.456879,census_gazetteer
Clearfield,Clearfield city,UT,US,34778,2024,2,incorporated place,4913850,41.097012,-112.01792,census_gazetteer
Long Beach,Long Beach city,NY,US,34777,2024,2,incorporated place,3643335,40.585835,-73.665403,census_gazetteer
Lexington,Lexington town,MA,US,34743,2024,2,New England town (MCD),2501735215,42.445222,-71.230015,census_gazetteer
Kearney,Kearney city,NE,US,34741,2024,2,incorporated place,3125055,40.701745,-99.082312,census_gazetteer
Helena,Helena city,MT,US,34729,2024,2,incorporated place,3035600,46.596556,-112.021765,census_gazetteer
Lewiston,Lewiston city,ID,US,34693,2024,2,incorporated place,1646540,46.39313,-116.993472,census_gazetteer
Lima,Lima city,OH,US,34690,2024,2,incorporated place,3943554,40.740679,-84.112091,census_gazetteer
Del Rio,Del Rio city,TX,US,34678,2024,2,incorporated place,4819792,29.373045,-100.881851,census_gazetteer
Coamo,Coamo Municipio,PR,US,34668,2020,2,municipio,,18.1038,-66.357586,census_gazetteer
College Park,College Park city,MD,US,34667,2024,2,incorporated place,2418750,38.996276,-76.935594,census_gazetteer
East Gwillimbury,East Gwillimbury,ON,CA,34637,2021,2,census subdivision,3519054,44.10087,-79.43785,census_gazetteer
Goldsboro,Goldsboro city,NC,US,34629,2024,2,incorporated place,3726880,35.378226,-77.971869,census_gazetteer
Manitowoc,Manitowoc city,WI,US,34616,2024,2,incorporated place,5548500,44.097981,-87.678945,census_gazetteer
Corozal,Corozal Municipio,PR,US,34571,2020,2,municipio,,18.30391,-66.326179,census_gazetteer
Elizabethtown,Elizabethtown city,KY,US,34565,2024,2,incorporated place,2124274,37.704002,-85.878881,census_gazetteer
Northbrook,Northbrook village,IL,US,34546,2024,2,incorporated place,1753481,42.128745,-87.835162,census_gazetteer
Côte-Saint-Luc,Côte-Saint-Luc,QC,CA,34504,2021,2,census subdivision,2466058,45.46536,-73.66585,census_gazetteer
